,url,description,gpt3_description
7183,https://abcnews.go.com/Technology/wireStory/greece-oxygen-starved-fish-dying-drought-hit-lake-65722042,Tens of thousands of dead fish have been found on the banks of a lake in northern Greece after high temperatures and drought conditions caused a severe drop in water levels,Tens of thousands of fish are dying in a drought-hit lake in Greece as the water has become too hot and oxygen-starved. The fish are a valuable source of income for local fishermen.
7184,https://in.reuters.com/article/airbnb-ipo-idINKBN1W41Z1,"Home rental giant Airbnb said it plans to list its shares in 2020, making it one of the most high-profile names to tap the stock market next year.","Home rental company Airbnb said on Thursday it expects to be profitable in the second half of 2020 as it plans to go public next year, giving the most detailed financial outlook to date for a company that has been valued by private investors at $31 billion."
7185,https://www.cbsnews.com/video/parts-of-texas-and-louisiana-face-major-flooding-from-tropical-storm-imelda/,Flood watches are in effect for parts of Texas and Louisiana after Tropical Storm Imelda dumped heavy rainfall across the state. CBS News weather producer David Parkinson joined CBSN to discuss how people in the area are being impacted.,Flood watches are in effect for parts of Texas and Louisiana as Tropical Storm Imelda brings heavy rain to the area. Imelda made landfall on Tuesday afternoon and is expected to bring up to 35 inches of rain in some areas.
7186,https://www.nytimes.com/2019/09/19/books/read-it-before-you-see-it.html,"With “Little Women,” “Watchmen” and other book adaptations heading to screens big and small, here are nine titles worth curling up with first.","With ""Little Women"" coming to theaters soon, the New York Times has compiled a list of books to read before seeing the movie. The list includes books that inspired the movie, books by the same author, and books about strong female characters."
7187,https://www.aljazeera.com/news/2019/09/iran-bicker-visa-rouhani-hints-skipping-meeting-190919035017873.html,Tehran says lack of visas preventing top Iranian officials from attending UN General Assembly that starts on Monday.,Tehran says that it has not yet decided whether or not President Hassan Rouhani will attend the United Nations General Assembly later this month. This comes after the United States denied entry visas to Iranian diplomats.
7188,https://www.aljazeera.com/news/2019/09/partner-cuts-160m-aid-afghanistan-190919162530143.html,Pompeo accuses Afghanistan's government of failing to fight corruption a week before presidential election.,Pompeo accuses the Taliban of being in cahoots with al-Qaeda and not living up to their end of the peace deal. The Taliban denies these claims.
7189,http://us.cnn.com/2019/09/19/world/brownface-blackface-yellowface-trnd/index.html,"It doesn't matter what skin tone you're trying to portray. Blackface, brownface, yellowface, redface. Any colored-face you wear that isn't yours is racist.","It doesn't matter what color your skin is, blackface is never okay. Just ask Canadian Prime Minister Justin Trudeau, who is currently facing backlash after photos and a video of him in blackface surfaced."
7190,https://www.newsweek.com/nfl-2019-thursday-night-football-schedule-tennessee-titans-jacksonville-jaguars-tv-channel-stream-1459698,"The two AFC South rivals square off in Jacksonville on Thursday night, with the Jaguars looking for a first win this season.",The two teams playing in the 2019 Thursday Night Football opener are the Tennessee Titans and the Jacksonville Jaguars. The game will be broadcast on NFL Network and will be available to stream on fuboTV.
7191,https://www.irishtimes.com/sport/soccer/gary-lineker-the-unlikely-voice-of-reason-in-modern-britain-1.4024095,Former player turned broadcaster talks candidly about social media vitriol and why he is on the remain side of the Brexit debate,"Former player Gary Lineker is now a well-respected voice in the world of soccer, and he's using his platform to speak out against the racism that still exists in the sport."
7192,https://www.nytimes.com/2019/09/10/arts/television/cbs-evil-robert-michelle-king.html,"The new CBS thriller “Evil” represents a big step for the showrunners Michelle and Robert King, who have yet to find a hit outside the “Good Wife” universe.","The new CBS show ""Evil"" is a psychological thriller about a skeptical clinical psychologist who joins a priest-in-training and a carpenter to investigate and assess the Church's backlog of unexplained mysteries, including supposed miracles, demonic possessions, and hauntings."
7193,https://www.bbc.co.uk/sport/cricket/49752173,Dom Sibley enhances his England hopes with a second hundred of the match as Warwickshire beat Nottinghamshire by eight wickets.,"Dom Sibley scored his maiden Test century as England took control of the second Test against South Africa on day three at Newlands.

The opener batted through the entire day to reach the milestone, as England closed on 391-8, a lead of 382."
7194,https://www.nytimes.com/2019/09/19/well/treating-the-incredible-shrinking-vagina.html,"What is “vaginal atrophy,” and how can you stop it?","What is the article about?

The article is about how some women are experiencing a shrinking vagina due to a decrease in estrogen levels."
7195,https://www.cbsnews.com/video/imelda-spawns-tornadoes-and-brings-life-threatening-flooding-to-texas/,Flooding rain from Tropical Depression Imelda triggered emergencies overnight near the Gulf Coast of Texas. The storm spawned multiple tornadoes east of Houston Wednesday. The clean-up began shortly after the storm passed. Imelda has already dumped up to a fo…,Flooding rain from Tropical Storm Imelda has caused tornadoes and brought life-threatening flooding to Texas. The storm has caused widespread damage and left thousands of people without power.
7196,https://abcnews.go.com/International/wireStory/tonga-national-holiday-bid-farewell-leader-pohiva-65716433,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.","Get breaking news and updates on the death of Tonga's Prime Minister 'Akilisi Pohiva, who died Thursday at the age of 78. Pohiva, who was the country's first democratically elected leader, was a champion of democracy and human rights in the Pacific island nation."
7197,https://www.wsj.com/articles/to-keep-exports-flowing-saudi-arabia-looks-to-import-oil-11568885401?=mktw,"After attacks on the country’s largest oil facilities, Saudi Arabia is reaching out to foreign producers for crude and other petroleum products, upending its usual trade flows to plug gaps in its own supply.","After attacks on Saudi Arabia's oil facilities, the country is looking to import oil to keep exports flowing. This is a major shift for the world's largest oil exporter."
7198,https://www.cnn.com/2019/09/19/tech/tuna-robot-tunabot-fish-scn-trnd/index.html,"The creation of Tunabot was led by a team from the University of Virginia, and the wiggly little guy could help us learn more about the mechanics of fish movement. If all goes well, Tunabots could also be used for things like underwater surveillance.","The creation of a new robot, Tunabot, is designed to help with the overfishing of tuna. The robot is designed to look and swim like a real tuna, tricking other fish into thinking it is one of them."
7199,https://www.nytimes.com/2019/09/19/us/politics/barack-obama-democrats-2020.html,"A Clash Over Barack Obama’s Legacy? Democratic Voters Don’t Want to Hear It The New York Times Barack Obama explains why a president should avoid TV and social media when making a decision AOL Donald Trump's Approval Rating Surpasses Obama's, Not Just on Rasm…","A Clash of Ideologies Within the Democratic Party

As the 2020 presidential election nears, the Democratic Party is grappling with a clash of ideologies between its progressive and centrist factions."
7200,https://www.reuters.com/article/us-cnp-assurances-caixa-exclusive-idUSKBN1W42FK,"France's CNP Assurances SA is close to reaching a deal worth 7 billion reais ($1.7 billion) with Brazil's state-owned lender Caixa Economica Federal [CEF.UL] to sell insurance in the bank's more than 3,000 branches, two sources with knowledge of the matter sa…","France's CNP Assurances SA is in exclusive talks to buy a controlling stake in Spain's CaixaBank's insurance business, people familiar with the matter said on Friday.

The deal would value CaixaBank's insurance business at about 9 billion euros ($10.4 billion), the sources"
7201,https://www.reuters.com/article/us-ping-identity-ipo-idUSKBN1W426K,"Shares of Ping Identity Holding Corp jumped 25% in their market debut on Thursday, giving the identity software company a market value of about $1.46 billion.","Shares of Ping Identity Holding Corp, a U.S. identity software company, rose nearly 40 percent in their market debut on Thursday, giving it a valuation of about $1.46 billion.

The company's shares opened at $15.50, up from its initial public offering price of $11"
7202,https://www.bbc.co.uk/news/av/uk-politics-49761471/supreme-court-if-prorogation-ruled-unlawful-pm-would-address-it,"The Advocate General for Scotland, Lord Keen QC, was representing the government during the Supreme Court hearing.","The Advocate General for Scotland has said that if the UK's highest court rules that the prorogation of parliament is unlawful, then Prime Minister Boris Johnson would have to address the situation."
7203,https://www.bbc.co.uk/news/uk-scotland-49759770,Dapagliflozin was found to cut death rates and hospital stays and improve patient's quality of life.,"Dapagliflozin was found to increase the risk of lower limb amputation by around a third in a large clinical trial of the diabetes drug. The study of more than 4,000 patients also found an increased risk of heart failure."
7204,https://www.cbsnews.com/news/fukushima-disaster-court-clears-japan-nuclear-power-company-executives-negligence-today-2019-09-19/,"Former chairman and 2 others found not guilty of criminal negligence, as judge rules they couldn't have anticipated 2011 tsunami damage",Former chairman Tsunehisa Katsumata and two other executives of the Tokyo Electric Power Company were cleared of negligence charges in the 2011 Fukushima disaster. The disaster was caused by a massive earthquake and tsunami that hit the Fukushima Dai-ichi nuclear power plant.
7205,https://www.businessinsider.com/buzzfeed-hired-a-big-exec-to-grow-its-news-business-2019-9,"BuzzFeed, which laid off 15% of its staff earlier this year to get to profitability, has hired a new exec to get its news business sustainable. Samantha Henig, who until May was executive producer of audio for The New York Times, will be executive director of…","BuzzFeed, which is known for its viral content and quizzes, has hired a new executive to help grow its news business. The move comes as the company looks to expand its reach and appeal to a wider audience."
7206,https://www.newsweek.com/photojournalist-saves-teenager-mob-attack-after-ukrainian-pride-parade-1460101,"Photojournalist Gleb Garanich saved a teenager from an angry mob's attack as protests marred the first LGBTQ Pride parade in Kharkiv, Ukraine.","Photojournalist Gleb Garanich saved a teenager from a mob attack after a Ukrainian pride parade. The teenager was being beaten by a group of men, but Garanich was able to pull him to safety."
7207,https://www.businessinsider.com/play-by-sephora-subscription-review,"Beauty subscription boxes are nothing new, but as an affordable way to try new skincare and makeup products, they're super popular. Sephora recently launched PLAY!, their take on the monthly beauty box. It costs just $10 a month and includes six trial-sized s…","Beauty subscription services are becoming increasingly popular, and Sephora's Play! by Sephora is one of the most popular options. This article reviews the service and gives an overview of what to expect."
7208,https://www.irishtimes.com/business/transport-and-tourism/pembroke-capital-directors-share-3-2m-pay-pot-1.4024078,Aviation finance company posted profits of $6.95m,"The article discusses how the directors of Pembroke Capital, an aviation finance company, shared a 3.2 million euro pay pot last year. The company saw an increase in profits and the directors received bonuses as a result."
7209,https://www.cnn.com/2019/09/19/europe/russia-marijuana-american-arrest-release/index.html,"A New York woman arrested in Russia on suspicion of possessing marijuana she claimed was medicinal has been released, a Russian court said in a statement.",A New Jersey man was arrested in Russia after police found marijuana in his luggage. He was released after paying a fine and will be deported.
7210,https://abcnews.go.com/International/wireStory/green-activists-lose-challenge-irish-govt-climate-plan-65722567,An Irish court has rejected a challenge by environmental activists who said the government's plans for tackling climate change don't go far enough,An Irish court has rejected a challenge from environmental activists who argued that the government's climate change mitigation plans are inadequate. The court found that the government is taking reasonable steps to address the issue.
7211,https://www.cbsnews.com/news/this-week-on-sunday-morning-september-22-2019/,A look at the features for this week's broadcast of the #1 Sunday morning news program,"A look at the stories making headlines this week. This week, Sunday Morning will feature an interview with actor Alec Baldwin, a profile of artist Peter Max, and a report on the legacy of ""The Carol Burnett Show."""
7212,https://www.cbsnews.com/video/91819-red-and-blue/,Trump announces increased sanctions on Iran; Going inside the Washington Monument.,"Trump announces that he will be holding a ""Make America Great Again"" rally in Pennsylvania. He also says that he is doing this to show the ""fake news media"" that he is still popular."
7213,https://www.cnn.com/2019/09/19/entertainment/ad-astra-review/index.html,Brad Pitt vehicle launches into brainy sci-fi realm,"Brad Pitt stars in the new sci-fi film ""Ad Astra."" The film follows Pitt's character as he searches for his missing father, who is believed to be alive and is the only one who can save the world from destruction."
7214,https://www.aljazeera.com/news/2019/09/robert-trump-national-security-adviser-pick-190918143724435.html,Trump says he will name the lawyer and hostage negotiator as hawkish John Bolton's replacement.,Trump says that he will be picking Robert O'Brien to be his new National Security Adviser. O'Brien is currently the Special Presidential Envoy for Hostage Affairs at the U.S. Department of State.
7215,https://www.businessinsider.com/lyft-adds-bike-lane-maps-in-big-safety-upgrade-2019-9,"Lyft and its subsidiary bike rental apps will now show bike lanes on a map, the company announced Thursday. It's a major safety upgrade for bikes and scooters as the ride-hailing company continues to invest in growing the service. Still, both Uber and Lyft ha…",Lyft and bike-share company JUMP will now show bike lanes on their maps to help users find the safest routes. The new feature is available in select cities.
7216,https://www.cnn.com/2019/09/19/politics/white-house-justice-department-dni-whistleblower/index.html,"The White House and the Justice Department have advised the nation's top intelligence agency that the controversial complaint is outside intelligence activities as covered by laws governing intelligence whistleblowers, according to three sources familiar with…","The White House is trying to stop the release of a complaint by a intelligence official about President Donald Trump's dealings with a foreign leader, according to three administration officials. The officials said the complaint is related to a series of events that occurred earlier this year and involves communications between Trump and a foreign leader."
7217,https://www.cbsnews.com/news/epa-officially-moves-to-revoke-californias-authority-to-set-own-fuel-standards/,"The administration says that its new rule will ensure that ""there will be one, and only one, set of national fuel economy and greenhouse gas emission standards for vehicles""","The administration is revoking California's authority to set its own fuel standards, a move that will impact the state's ability to fight climate change. The decision is a victory for the auto industry, which has long opposed the state's stricter standards."
7218,https://www.newsweek.com/doing-gods-work-fox-news-jesse-watters-says-conservative-media-basically-saving-this-country-1460107,"""I think 75 percent of conservative media... all they're doing is rebutting the lies told by Democrats and the mainstream media,"" Watters said.",I think that the article is about how the conservative media is doing God's work by saving the country. I think that it is an interesting perspective and I agree with the author.
7219,https://www.aljazeera.com/news/2019/09/tuam-babies-survivors-threaten-sue-irish-government-190919134212376.html,"The campaigners think the government is frightened of the damage to the church that a full excavation would do, so they are threatening court action.","The campaigners, who are now adults, were born in the Tuam home and say they were never told about their origins. They only found out when the story made headlines in 2014."
7220,https://www.businessinsider.com/fast-food-chains-turn-to-ghost-kitchens-and-mobile-restaurants-2019-9,"Fast-casual chain &pizza and food-tech startup Zume are partnering to unleash a fleet of mobile kitchens, assisting in the fast-casual pizza chain's delivery and expansion efforts. Executives expect thousands of mobile kitchens to take over America, as dining…",Fast-casual chain restaurants are turning to ghost kitchens and mobile restaurants to keep up with the demand for delivery. These new restaurant models allow chains to expand their delivery footprint without the cost of opening new locations.
7221,https://www.cnn.com/2019/09/19/politics/darrell-issa-hearing-postponed/index.html,"A year after President Donald Trump picked former California Rep. Darrell Issa to run the US Trade and Development Agency, a Senate hearing to consider the nomination was postponed over how to handle questions raised in his FBI file.","A year after he left Congress, Darrell Issa is back in the spotlight as he faces a hearing for his alleged involvement in a scheme to funnel money to a fake charity. The hearing was postponed after Issa's lawyers said he needed more time to prepare."
7222,https://uk.reuters.com/article/us-russia-ukraine-gas-talks-idUKKBN1W41W6,"Russia and Ukraine failed to reach a new gas transit deal on Thursday, but said talks were ""constructive"" and they would meet again to try to find an agreement before the current one ends.","Russia and Ukraine have agreed to resume gas transit talks in early 2020, a sign that a new gas dispute between the two countries could be averted."
7223,https://www.reuters.com/article/us-saudi-aramco-france-trump-idUSKBN1W428Q,"French President Emmanuel Macron will meet U.S. President Donald Trump to discuss the Iran crisis at the United Nation General Assembly, an Elysee official said on Thursday.","French President Emmanuel Macron is set to meet with Saudi Crown Prince Mohammed bin Salman on Tuesday to discuss Saudi Aramco's possible investment in a French refinery.

The two leaders will also discuss Saudi Arabia's possible purchase of French military equipment, according to the Elysee Palace."
7224,http://www.newsweek.com/migrant-detention-facility-homestead-florida-taxpayers-immigration-1460180,"""Why is the government bankrolling a shuttered facility on behalf of a for-profit company?"" asked Representative Mark Pocan of Wisconsin.","Why is the U.S. government still detaining migrant children at the Homestead, Florida facility? The facility, which is the only for-profit detention center for migrant children in the U.S., has been criticized for its poor conditions and treatment of detainees."
7225,https://www.cbsnews.com/news/oecd-economic-forecast-2020-the-global-economy-may-weaken-to-its-worst-pace-since-the-financial-crisis/,"Economic growth around the world has taken a ""dangerous turn"" due to trade disputes, OECD's chief economist warns","Economic growth is forecast to weaken to its worst pace since the financial crisis, according to the OECD. The global economy is expected to grow by just 2.9 percent in 2020, down from 3 percent in 2019."
7226,https://www.reuters.com/article/us-atlantic-hurricane-humberto-downgrade-idUSKBN1W426P,"Humberto has weakened to a category 2 Atlantic hurricane and is expected to become a powerful extra-tropical cyclone later on Thursday, the U.S. National Hurricane Center said.",Humberto has weakened to a tropical storm but is still bringing heavy rains and strong winds to the Bahamas. The storm is expected to move away from the Bahamas tonight and will not impact the U.S.
7227,https://www.reuters.com/article/us-mitsubishiaircraftcorp-products-canad-idUSKBN1W4299,"Mitsubishi Heavy Industries Ltd's <7011.T> aircraft unit on Thursday unveiled plans to open an engineering and design center in Montreal, Canada, to support the development of its newly launched SpaceJet line of aircraft.","Mitsubishi Heavy Industries Ltd. (MHI) (7011.T) said on Tuesday it had delivered the first of four radar-evading fighter jets to the Canadian government, as Ottawa looks to replace its aging fleet.
The delivery of the F-35 fighter jet, which was handed"
7228,https://www.aljazeera.com/news/2019/09/trump-sues-york-block-tax-return-subpoena-190919152523712.html,Trump asks federal judge to stop tax returns from being sent to New York prosecutors.,Trump asks for a judge to block New York from subpoenaing his tax returns. The state is investigating whether Trump violated tax laws.
7229,https://www.irishtimes.com/news/world/europe/eu-s-choice-for-chief-prosecutor-a-snub-to-romanian-government-1.4024067,Nomination of Laura Codruta Kovesi was contested by the socialist-led government,Nomination of Laura Codruta Kovesi for the position of chief prosecutor of the European Public Prosecutor's Office is a snub to the Romanian government. Kovesi is a strong critic of the Romanian government's attempts to weaken the country's anti-corruption laws.
7230,https://www.cnn.com/2019/09/19/business/doug-mcmillon-walmart-ceo-business-roundtable/index.html,"Walmart CEO Doug McMillon on Thursday was named the incoming chairman of Business Roundtable, the prominent group of 192 chief executives representing corporate America's interests in Washington.",Walmart CEO Doug McMillon has announced that the company will raise its starting hourly wage to $11 and offer more benefits. The move comes as Walmart competes for workers in a tight labor market.
7231,https://www.cbsnews.com/news/john-doe-who-accused-kevin-spacey-of-sexual-assault-dies-2019-09-18/,"The filing triggers a 90-day countdown for an estate to be substituted substiuted for John Doe, attorneys for John Doe said","The filing said that the plaintiff, who was only identified as ""John Doe,"" had died. The man had accused Kevin Spacey of sexually assaulting him in 2008, when he was 18."
7232,https://in.reuters.com/article/usa-economy-idINKBN1W41TH,"The number of Americans filing applications for unemployment benefits increased less than expected last week, pointing to strong labor market conditions that should continue to support an economy growing at a moderate pace.","The number of Americans filing for unemployment benefits unexpectedly fell last week, pointing to sustained labor market strength that should continue to underpin the economy.

The data suggested that the economy was so far weathering the impact of an intensifying trade war between the United States and China."
7233,https://www.irishtimes.com/							/business/personal-finance/will-you-end-up-paying-more-tax-after-budget-2020-1.4023699	,Smart Money: The five areas where your pocket could be hit,Smart Money: The article discusses how the new budget may impact people's taxes. It covers how the changes could affect those on different incomes and whether or not they will end up paying more tax.
7234,https://abcnews.go.com/Travel/wireStory/british-columbia-alaska-officials-fail-reach-ferry-deal-65716639,British Columbia mayor and Alaska transportation commissioner fail to reach agreement over firearms regulation that could end ferry service,British Columbia officials have failed to reach a deal with Alaska officials that would have allowed a ferry to run between the two areas. The ferry would have allowed passengers and vehicles to travel between the two areas.
7235,https://www.businessinsider.com/jpmorgan-chase-virtual-internship-finding-talent-2019-9,"JPMorgan Chase is rapidly hiring tech talent as it pours billions of dollars into upgrading its digital operations, but the Wall Street titan must compete with Silicon Valley giants like Microsoft for the best and brightest software engineers. One key way the…",JPMorgan Chase is looking for talented individuals to join their virtual internship program. The program is designed to help participants gain skills and experience in the financial industry.
7236,https://abcnews.go.com/Entertainment/wireStory/fendi-lets-sun-shine-post-lagerfeld-era-glancing-65718320,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",Get breaking news on Fendi as the company enters a new era without the late Karl Lagerfeld. The company is letting the sun shine in with a new collection that takes a more lighthearted approach.
7237,https://www.cnn.com/travel/article/airline-water-study-wellness-trnd/index.html,The Airline Water Study ranks major and regional airlines according to the quality of their water.,The Airline water study found that the majority of the water on board tested positive for bacteria. The study recommends that passengers avoid drinking the water on board and bring their own water.
7238,https://www.nytimes.com/2019/09/18/climate/nyt-climate-newsletter-green-energy.html,"Also, reporters, activists and world leaders get set for climate week.","The article discusses how the New York Times has started a new newsletter focused on climate change and green energy. Also, reporters from the newsletter discuss how they plan to cover these topics in the coming months."
7239,https://www.newsweek.com/obama-jabs-trump-watching-tv-reading-social-media-rare-rebuke-it-clouds-your-judgment-1460111,"At a tech conference, former President Barack Obama made a couple of pointed jabs at President Donald Trump, saying that too much media consumption ""clouds your judgment.""","At a speech in Illinois, Obama criticized Trump for his reliance on social media and television, saying it clouds his judgement. It was a rare rebuke from the former president."
7240,https://www.irishtimes.com/culture/film/rambo-last-blood-extremely-violent-a-bit-racist-kind-of-comforting-1.4023800,Review: There are a good few good reasons why they don’t make them like this any more,"Review: There is a new Rambo movie out and it is extremely violent, a bit racist, and kind of comforting. The movie is about Rambo going up against a Mexican cartel."
7241,http://us.cnn.com/videos/world/2019/09/19/trudeau-on-brownface-photo-sot-ac360-vpx.cnn,Canadian Prime Minister Justin Trudeau responded about a photo that recently surfaced of him appearing to wear 'brownface' at a party in 2001.,"Canadian Prime Minister Justin Trudeau has apologized for wearing brownface at a party in 2001. He said he ""should have known better"" and is ""deeply sorry."""
7242,https://www.cbsnews.com/video/first-lady-melania-trump-officially-re-opens-washington-monument/,"The Washington Monument underwent a major renovation, including elevator modernization and new visitor screening facility construction.","The Washington Monument was officially reopened to the public today after a three-year, $15 million renovation project. First lady Melania Trump was on hand to help cut the ribbon."
7243,https://www.businessinsider.com/luxury-trailer-park-malibu-multimillion-dollar-mobile-home-2019-9,"Paradise Cove, which is located in Malibu, California, is often referred to as one of America's most expensive trailer parks. The trailer park has been called home by celebrities including actors Minnie Driver, Pamela Anderson, and Matthew McConaughey. Curren…","Paradise Cove is a luxury trailer park in Malibu that caters to the rich and famous. The mobile home park has multimillion-dollar homes and amenities that include a private beach, tennis courts, and a swimming pool."
7244,https://www.businessinsider.com/capital-one-walmart-reveal-cobranded-private-label-cards-2019-9,"This is an excerpt from a story delivered exclusively to Business Insider Intelligence Payments & Commerce subscribers. To receive the full story plus other insights each morning, click here. Captial One and Walmart are introducing cobranded and private-label…",This is an article about the new cobranded private label cards from Capital One and Walmart. The cards will offer cash back rewards and no annual fees.
7245,https://www.cnn.com/2019/09/19/world/denisovan-first-look-scn/index.html,"We know that mysterious ancient humans called Denisovans once lived alongside Neanderthals, thanks to a few bones and teeth recovered from a cave in Siberia. Now, for the first time, researchers have shared what they might have looked like.","We know that the Denisovans were a mysterious group of ancient humans. Now, we have a first look at one of their skulls."
7246,https://www.businessinsider.com/how-to-change-notification-sound-on-iphone,"You can change the notification sound on your iPhone for phone calls, text messages, emails, calendar alerts, and more. You can also enable notification sounds for all of your third-party apps — but you will only be able to use the default iPhone notification…",You can change your notification sound on your iPhone in the Settings app. Just go to Settings > Sounds > and choose the sound you want for your notifications.
7247,https://abcnews.go.com/Business/wireStory/us-home-sales-rose-13-august-highest-level-65717141,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.","Get breaking news on the housing market! According to the article, home sales in the U.S. rose 13% in August to the highest level in 14 years."
7248,https://www.businessinsider.com/consumer-financial-protection-bureau-probing-bank-of-america-2019-9,"This is an excerpt from a story delivered exclusively to Business Insider Intelligence Banking subscribers. To receive the full story plus other insights each morning, click here. The Consumer Financial Protection Bureau (CFPB) has been investigating whether …",This is an article about the Consumer Financial Protection Bureau investigating Bank of America for allegedly opening credit cards without customers' permission. The bureau is looking into whether the bank violated the law by opening the unauthorized accounts and then charging customers fees.
7249,http://feeds.reuters.com/~r/reuters/topNews/~3/YRJKJjx-vV8/huawei-talks-up-own-apps-with-mate-30-challenge-to-apple-samsung-idUSKBN1W32ZO,"Huawei [HWT.UL] unveiled its new smartphones to challenge Apple's iPhone 11 on Thursday, talking up slick design and best-in-class features while playing down concerns about the lack of access to Google's popular apps.","Huawei [HWT.UL] is set to launch its Mate 30 smartphone on Thursday, and is touting its own apps as it seeks to claw back market share lost after U.S. sanctions barred it from using Google's Android operating system."
7250,https://www.cnn.com/2019/09/19/business/fedex-pilot-detained-china/index.html,"A FedEx pilot was recently detained by Chinese authorities in Guangzhou, a city in southern mainland China. It's the latest in an escalating conflict between the shipping company and the Chinese government.",A FedEx pilot was detained in China after a package he was carrying was found to contain knives. The pilot has since been released and the incident is being investigated.
7251,https://www.bbc.co.uk/news/entertainment-arts-49726021,"The Match of the Day presenter says he is ""a bit of a whipping boy"" for critics of the corporation.",The Match is a film about the 1998 World Cup final between France and Croatia. The film follows the events of the game and the aftermath of the game from the perspective of the Croatian team.
7252,https://www.bbc.co.uk/sport/rugby-union/49628405,Gordon Reid gives BBC Scotland the lowdown on the big characters inside Scotland's World Cup dressing room,Gordon Reid has been ruled out of the Rugby World Cup after suffering a knee injury in training. The 31-year-old prop has been replaced in the Scotland squad by Zander Fagerson.
7253,https://www.cbsnews.com/video/acting-dni-refuses-to-turn-over-whistleblower-complaint-raising-concerns-of-a-coverup/,There is new information about a whistleblower's claim that led to a subpoena from the House Intelligence Committee. It reportedly started with something that President Trump did. Weijia Jiang reports.,"or ""This is"".

There is an acting director of national intelligence who is refusing to turn over a whistleblower complaint to Congress. This has raised concerns of a coverup."
7254,https://www.bbc.co.uk/news/av/entertainment-arts-49761050/gary-lineker-i-m-kind-of-the-whipping-boy-for-the-bbc,Gary Lineker has told BBC Radio 5 Live that he’s in negotiations over his pay.,Gary Lineker is a former professional footballer and current sports broadcaster. He has been the host of the BBC's flagship football programme Match of the Day since 1999.
7255,http://www.bbc.co.uk/news/world-us-canada-49753151,Prosecutors say the American Airlines worker has a brother in IS and had IS material on his phone.,"Prosecutors say the man accused of sending pipe bombs to prominent Democrats and critics of US President Donald Trump has been arrested in Florida. Cesar Sayoc, 56, faces five federal charges."
7256,https://markets.businessinsider.com/news/stocks/global-growth-10-year-low-trump-china-trade-war-economy-2019-9-1028538779,"Global growth is expected to slow this year to a pace not seen since the financial crisis, the Organization for Economic Cooperation and Development said Thursday. The US-China trade dispute has increasingly threatened the outlook in the largest economies and…","Global growth is at a 10-year low, due to the trade war between Trump and China. The economy is struggling as a result."
7257,https://www.irishtimes.com/news/ireland/irish-news/female-cyclists-complain-of-harassment-on-the-roads-by-young-men-1.4023884,An Taisce launches campaign to encourage girls to cycle to school every day,"An Taisce is a leading environmental charity in Ireland that works to protect and conserve the environment. In this article, they discuss the harassment that female cyclists face from young men on the roads."
7258,https://www.bbc.co.uk/sport/football/49501802,The English Football League and Mind are encouraging people with mental health issues to participate in physical activity.,"The English Football Association has apologised to the family of former England international Cyrille Regis after a social media post by one of its officials was widely condemned as racist. The FA said the post, which appeared on the Twitter account of the England Under-18 team's head coach, was ""inappropriate and wrong"
7259,https://www.nytimes.com/2019/09/19/arts/music/sturgill-simpson-sound-and-fury.html,"Two years ago, the Nashville disrupter won a Grammy and a new kind of country music stardom. Then he realized he wanted something different.","Two years after releasing his last album, Sturgill Simpson is back with a new album, ""Sound and Fury."" The album is a departure from Simpson's previous work, with a more rock and roll sound."
7260,https://www.bbc.co.uk/news/uk-49753320,"The museum, in London, will feature art exhibitions, plays, workshops and comedy nights.","The museum, which is based in the city of Leicester in England, is dedicated to the life and work of the writer and poet Philip Larkin. It was opened to the public in 2016."
7261,https://abcnews.go.com/International/wireStory/imam-liberian-school-burned-toll-rise-65719642,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.","Get breaking news alerts and special reports. The news and stories that matter, delivered weekday mornings. Imam of a Liberian school that was burned down says the death toll has risen to 27."
7262,https://www.cbsnews.com/news/jeffrey-epstein-estate-sued-in-new-lawsuit-against-executors-by-victim-who-names-co-conspirators/,The unnamed accuser claims Epstein sexually abused her for three years starting when she was just 14,"The unnamed victim in the lawsuit claims that Epstein's estate owes her $50 million, which she was promised in a non-prosecution agreement. The victim also names Ghislaine Maxwell and three other unnamed co-conspirators in the suit."
7263,https://www.businessinsider.com/retire-abroad-international-retirement-save-advice-tips-2019-9,"Saving up to enjoy your golden years can be a stressful part of late adulthood, with only one in four Americans stating they feel prepared for retirement. Americans looking to retire abroad have to consider numerous financial angles, like foreign housing mark…","Saving up for retirement is important, but where you retire is just as important. Business Insider has compiled a list of the best places to retire abroad, based on factors like quality of life, cost of living, and healthcare."
7264,https://www.bbc.co.uk/news/av/uk-politics-49758365/corbyn-daunted-by-prospect-of-becoming-prime-minister,"The Labour leader said he was ""determined to bring about better social justice across this country"".","The Labour Party has been in turmoil since it failed to win the last general election, and its leader, Jeremy Corbyn, has been daunted by the prospect of becoming prime minister. In an interview with the BBC, Corbyn said that he would ""do everything necessary"" to stop a no-deal Brexit, but"
