,url,description,gpt3_description
2276,https://www.businessinsider.com/china-reserve-ratio-cut-to-2007-low-stimulate-slowing-growth-2019-9,China's central bank is moving to support the country's slowing economy through a new stimulus package as the trade war continues to escalate with the latest round of tariffs. The People's Bank of China said it plans to slash how much capital banks are requir…,"China's central bank has cut the amount of cash that banks must hold as reserves for the first time since the global financial crisis, in a bid to stimulate slowing growth. The cut will release around 800 billion yuan ($113 billion) in extra liquidity into the banking system."
2277,https://www.aljazeera.com/indepth/inpictures/robert-mugabe-liberator-president-autocrat-190906064218925.html,A look at some of the key moments in the life of the man who led Zimbabwe to independence and ruled for 37 years.,"A look at the life of Robert Mugabe, from his early days as a liberator to his later years as an autocrat."
2278,https://www.cbsnews.com/video/playing-by-new-rules-and-winning-in-the-corporate-world/,"Many in the workplace are told to ""pay your dues"" or ""wait your turn.” But identical twin sisters Antoinette Clarke and Tricia Clarke-Stone found success in the corporate world playing by a new set of rules. They visited ""CBS This Morning"" to share tips from …",Many in the corporate world are playing by new rules and winning. They're using data and analytics to make decisions and they're being more transparent.
2279,https://www.businessinsider.com/jobs-childhood-fantasy-dream-career-pay-well-2019-9,"Some jobs live up to our wildest childhood imaginations — and pay well, too. Jobs like ice cream tasting and toy designing can earn close to $100,000 a year. Other jobs, like stunt performing, are not for the faint of heart, and require a brave spirit along w…","Some jobs that were once considered childhood fantasies are now becoming reality and are actually paying quite well. These jobs include becoming a professional video game player, a movie critic, and a pet groomer."
2280,https://abcnews.go.com/US/wireStory/hundreds-attend-service-wwii-vet-family-65430918,Hundreds of strangers have honored a 97-year-old World War II veteran from Oklahoma who funeral home officials say died with no known surviving family,"Hundreds of people attended a service for a WWII veteran in his home state of Ohio. The veteran's family was in attendance, as well as many members of the community."
2281,https://www.reuters.com/article/us-britain-financial-org-idUSKCN1VR23E,"Unregulated British firm Financial.org has closed down, according to a notice on its website, and four investors said their accounts had been frozen.","Unregulated British financial firms will have to tell the country's markets watchdog about any EU business they plan to continue after Brexit, under new rules set out on Thursday.

The new rules, which will come into effect on Nov. 1, are designed to avoid a repeat of the ""chaotic"" scenes"
2282,https://www.nytimes.com/2019/09/06/us/politics/trump-gun-control-manchin.html,"Trump Aides’ Poll Finds Gun Control Politically Problematic for the President The New York Times A poll shows gun measures would not help the president with his base, though he reassured Senator Joe Manchin III, a Democrat, that he was still considering... Vi…",Trump Aides’ New Strategy on Gun Control: Embrace It. The president’s advisers are trying to change his mind on background checks and other measures after mass shootings.
2283,https://www.nytimes.com/2019/09/06/business/polaris-rzr-fires.html,"The Polaris RZR, a vehicle for recreational use, has been linked to scores of fires and four deaths. But its maker insists it is safe.","The Polaris is a recreational off-highway vehicle that has been recalled due to fires. The recall affects about 133,000 vehicles."
2284,https://www.irishtimes.com/culture/books/hero-a-poem-about-robert-mugabe-by-kevin-higgins-1.4009844,nan,"nan

The poem is a eulogy to the late Robert Mugabe, former president of Zimbabwe. It reflects on his legacy and the hope that his death will bring change to the country."
2285,https://www.nytimes.com/2019/09/06/opinion/refugee-deportation.html,He lived almost his whole life in Michigan. ICE deported him to a country he had never been before.,"He lived in the United States for four years as a refugee, but was recently deported back to his home country. He is now struggling to rebuild his life and support his family."
2286,https://www.irishtimes.com/business/energy-and-resources/north-dakota-s-oil-boom-rumbles-on-1.4009860,"Thanks largely to the shale revolution, the US now regularly produces more oil month-to-month than Russia or Saudi Arabia","Thanks largely to the state’s oil boom, North Dakota has become one of the most prosperous states in the US. The state’s economy has been growing rapidly, and its unemployment rate is now the lowest in the country."
2287,https://www.irishtimes.com/life-and-style/travel/tourist-sued-for-complaining-about-hotel-s-nazi-portraits-1.4009971,"A German man is being sued by the owners of a four-star hotel in Austria after posting online reviews in which he criticised them for decorating their lobby with a portrait of a “Nazi grandpa” in a uniform adorned with a swastika. The man, named in court docu…",A German tourist is being sued for defamation after she complained about Nazi-themed portraits in her hotel room. The hotel is claiming that the portraits are historical and not meant to be offensive.
2288,https://abcnews.go.com/International/wireStory/uks-house-lords-approves-bill-block-deal-brexit-65431201,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",Get breaking news on the UK's House of Lords approving a bill to block a no-deal Brexit. The bill would require the Prime Minister to seek an extension to the Brexit deadline if no deal is reached by October 31.
2289,https://www.nytimes.com/2019/09/06/us/politics/trump-refugees-united-states.html,Two options administration officials will consider next week would all but end the United States’ status as one of the leading places accepting refugees from around the world.,The Trump administration is considering two options for refugees who have been resettled in the United States: either send them back to the country they fled or release them into the U.S.
2290,https://www.cnn.com/2019/09/06/business/starbucks-worlds-largest-chicago-trnd/index.html,Starbucks is opening the world's largest Roastery in Chicago.,"Starbucks is the world's largest coffee chain, with over 30,000 stores in more than 70 countries. The company has been expanding rapidly in recent years, and its latest store in Chicago is the largest Starbucks in the world."
2291,https://www.bbc.co.uk/news/av/world-us-canada-49614831/hurricane-dorian-kayaking-up-the-street-on-deluged-us-coast,The category one storm has left thousands of homes and businesses without power.,"The category 5 hurricane has caused widespread damage and flooding across the Bahamas. This video shows the extent of the flooding, with people kayaking down the street."
2292,https://www.irishtimes.com/news/crime-and-law/courts/high-court/beef-protest-proceedings-struck-out-of-high-court-1.4009921,Agreement reached between factory owners and protesters following alleged breach of injuctions,Agreement reached between the IFA and the Minister for Agriculture in relation to the beef protests. The High Court proceedings were struck out as a result.
2293,https://abcnews.go.com/Politics/wireStory/man-pleads-guilty-access-trumps-tax-returns-65427055,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",Get breaking news on a man who has plead guilty to accessing Donald Trump's tax returns. He did so by posing as a financial advisor and filing false documents.
2294,https://www.wsj.com/articles/fire-in-galley-prevented-crew-from-reaching-passengers-on-conception-11567733305,"Fire in Galley Prevented Crew From Reaching Passengers on Conception The Wall Street Journal Investigators believe California boat fire started on the second level CBS Evening News CO2 leaks, phone chargers and lots more: Boat-blaze inquiry looks at multiple …","Fire in the galley of the Conception prevented the crew from reaching the passengers, resulting in the death of 34 people. The fire is believed to have started in the early morning hours of September 2nd."
2295,https://www.aljazeera.com/news/2017/11/robert-mugabe-famous-quotes-171115094122605.html,A quick look at President Mugabe's colourful language throughout his 37-year reign as leader of Zimbabwe.,"A quick look at some of the most famous quotes by Zimbabwe's Robert Mugabe. Mugabe, who has been in power since 1980, is known for his controversial statements."
2296,https://edition.cnn.com/2019/09/06/football/caster-semenya-football-spt-intl/index.html,Embattled athlete Caster Semenya has traded her running shoes for football boots after joining JVW Football Club in the South African SASOL League.,"Embattled athlete Caster Semenya has announced that she will be moving to football. The 28-year-old, who has been embroiled in a long-running legal battle over her testosterone levels, said she was ""excited"" to start her new career."
2297,https://www.cbsnews.com/news/house-committees-investigate-pences-stay-at-trump-resort-in-ireland/,The Judiciary and Oversight Committees will also investigate Trump's offer to host the G-7 summit of world leaders at his Miami resort,The Judiciary and Oversight committees are investigating Vice President Mike Pence's stay at a Trump resort in Ireland. They are looking into whether or not Pence's stay violated the emoluments clause of the Constitution.
2298,https://www.cbsnews.com/news/911-firefighters-who-arrived-early-may-have-higher-heart-risks-now-study-shows/,The research might have implications for any efforts to expand the list of health problems eligible for payment from a victim compensation fund,"The research shows that firefighters who were exposed to the 9/11 attacks had an increased risk of heart problems later in life. The study followed 3,271 firefighters for 12 years."
2299,https://www.nytimes.com/2019/09/06/books/what-thumbelina-meant-to-a-young-girl.html,"The artist Celeste Mountjoy, also known as filthyratbag, retells the story of the very tiny lady, and how sympathies can shift as one grows older.","The artist, Liza Donnelly, writes about how the book Thumbelina inspired her when she was younger. She talks about how the book made her feel empowered and how it helped her dream big."
2300,https://www.cbsnews.com/video/2001-60-minutes-interview-with-zimbabwes-robert-mugabe/,"""In the once-prosperous capital of Harare, there are shortages of food and fuel, and in parliament, a resolution has been introduced to impeach Robert Mugabe,"" Steve Kroft reported about Zimbabwe's president back in January 2001","In the 2001 60 Minutes interview with Zimbabwe's Robert Mugabe, the dictator discusses his country's land reform program and how he plans to keep power."
2301,https://www.nytimes.com/2019/09/06/opinion/sunday/anti-semitism.html,Does safety for Jews come from trying to be more like everyone else — or from embracing what makes us special?,Does safety from anti-Semitism mean silencing all criticism of Israel? That’s the question at the heart of a debate among American Jews.
2302,https://www.businessinsider.com/the-jacket-maker-custom-leather-jacket-review,"The Jacket Maker is a startup reimagining the leather outerwear market, beginning with affordability. Starting at $350 a piece, you can chat with brand designers who will work step by step to design the leather jacket of your dreams. We tried the service, and…","The Jacket is a custom leather jacket company that makes high-quality, made-to-measure jackets for both men and women. The company offers a wide range of styles and colors to choose from, and the jackets are made from 100% real leather."
2303,https://www.aljazeera.com/news/2019/09/philippine-court-case-opposition-denies-plot-government-190906154848762.html,The government has accused more than 30 people of committing acts of sedition - inciting people to rebel against it - and other criminal offenses.,"The government of the Philippines has filed a case against the opposition, claiming that they are plotting against the government. The opposition has denied these claims."
2304,https://abcnews.go.com/US/wireStory/hurricane-dorians-eye-makes-us-landfall-cape-hatteras-65429236,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",Get breaking news and live updates on Hurricane Dorian as it approaches the US coast. The hurricane is expected to make landfall in North Carolina on Thursday.
2305,http://feeds.reuters.com/~r/reuters/topNews/~3/z8Jdn_ils_c/u-s-launches-antitrust-probe-into-california-automaker-agreement-idUSKCN1VR1WG,"The U.S. Justice Department is investigating whether the decision of four automakers in July to reach a voluntary agreement with California to adopt state emissions standards violated antitrust law, people briefed on the matter said.","The U.S. has launched an antitrust probe into an agreement between California and four automakers that would have them follow the state's stricter emissions rules, according to two sources familiar with the matter. The agreement, which was reached in July, was seen as a way to avoid a lengthy legal battle between the state"
2306,https://www.nytimes.com/2019/09/06/climate/automakers-california-emissions-antitrust.html,Justice Dept. Opens Antitrust Inquiry Into Automakers’ Emissions Pact With California nytimes.com,The Justice Department is investigating whether California violated antitrust laws when it struck a deal with four automakers to reduce vehicle emissions. The state has long been a leader in environmental regulation.
2307,https://www.nytimes.com/2019/09/06/business/facebook-state-antitrust-investigation.html,"Regulators in eight states and the District of Columbia are moving forward with an antitrust investigation into Facebook, New York’s attorney general said.",Regulators in 8 states are investigating whether Facebook has too much power and has been stifling competition. The states are looking into whether Facebook has been putting its own interests ahead of those of its users.
2308,https://www.cbsnews.com/news/wait-wait-dont-tell-me-hosts-talk-about-telling-jokes-in-trump-era/,"The hosts of the popular weekend NPR show sat down with Major Garrett for this week's episode of ""The Takeout"" podcast","The hosts of the NPR show ""Wait Wait... Don't Tell Me!"" discuss how they approach jokes in the Trump era. They say that they try to find the humor in the situation while also being respectful."
2309,http://feeds.reuters.com/~r/reuters/topNews/~3/sNOX_KNdnDI/madagascar-forest-destruction-wiping-out-humans-tiniest-relative-idUSKCN1VR1AX,"As a shocked world watches fires ravage the Amazon, slash-and-burn farmers are wreaking proportionally worse destruction half a world away in Madagascar, driving humanity's smallest relative - the Madame Berthe’s mouse lemur - to extinction.","As a result of slash-and-burn agriculture and charcoal production, the forests of Madagascar are being destroyed at an alarming rate. This destruction is having a devastating effect on the island's unique wildlife, including the world's smallest primate, the mouse lemur."
2310,https://www.reuters.com/article/us-atlantic-storm-gabrielle-regeneration-idUSKCN1VR1X6,"Post tropical storm Gabrielle regenerated into a tropical storm in the Atlantic on Friday, and is expected to become a hurricane early next week, the National Hurricane Center said.",Post tropical storm Gabrielle has regenerated into a tropical storm and is expected to bring heavy rains and strong winds to the Azores.
2311,http://us.cnn.com/2019/09/06/politics/trump-sharpie-hurricane-dorian-alabama/index.html,"President Donald Trump was the one who used a black Sharpie marker to alter an official National Oceanic and Atmospheric Administration map to include Alabama in Hurricane Dorian's trajectory during an Oval Office presentation earlier this week, The Washingto…","President Donald Trump used a black Sharpie to draw an extended line on a map, showing that Hurricane Dorian might hit Alabama. The National Weather Service had to correct the President, saying that there was no threat to Alabama."
2312,https://edition.cnn.com/2019/09/06/sport/khabib-nurmagomedov-ufc-242-dustin-poirier-conor-mcgregor-spt-intl/index.html,"He's been to watch his local football club Anzhi Makhachkala play, he's called out boxing legend Floyd Mayweather and he's even fought a bear.","He's been the undisputed lightweight champion for almost two years, but Khabib Nurmagomedov says he's not done yet. The Russian fighter is set to take on Dustin Poirier at UFC 242 in Abu Dhabi on Saturday."
2313,https://www.businessinsider.com/hurricane-dorian-fox-news-shephard-smith-slams-trump-alabama-claims-2019-9,"Speaking on his show Thursday night, Shephard Smith asked: ""Why would the president of the United States do this?""","Speaking on Fox News, Shephard Smith slammed Trump for his false claims that Alabama was in the path of Hurricane Dorian. He called the president's statements ""unbelievable"" and ""patently false""."
2314,https://www.businessinsider.com/boris-johnson-could-resign-as-prime-minister-delay-brexit-2019-9,UK prime minister Boris Johnson is quickly running out of options after opposition parties agreed to veto his request for an October election. The agreement means that Johnson is likely to soon face a choice between breaking his promise to take Britain out of…,"UK Prime Minister Boris Johnson could resign if he is forced to delay Brexit, according to a new report. The report says that Johnson could quit rather than face the ""humiliation"" of having to delay Brexit."
2315,https://abcnews.go.com/Travel/wireStory/tourists-pay-tolls-drive-san-francisco-crooked-street-65434865,"Thousands of tourists could soon be forced to make reservations and pay to drive the world-famous, crooked Lombard Street in San Francisco","Thousands of tourists are paying to drive down San Francisco's most crooked street. The street, Lombard Street, is known for its eight sharp turns."
2316,https://www.businessinsider.com/boutique-fitness-market-facing-pressures-2019-8,Boutique fitness studio owners are coming under pressure as the market becomes increasingly saturated with options after a decade of intense growth and constantly shifting trends. There are signs that growth is stalling for some of the biggest players in the …,"Boutique fitness is a type of fitness that is becoming increasingly popular. However, it is facing some pressures that could impact its growth."
2317,http://us.cnn.com/2019/09/06/americas/bahamas-adrian-farrington-son/index.html,"Adrian Farrington struggled to stay afloat with his 5-year-old son after Hurricane Dorian hit their home on Abaco Island in northwestern Bahamas. They clung to each other, surrounded by surging waves and floating piles of debris.",Adrian Farrington is a Bahamian man who is searching for his son who went missing during Hurricane Dorian. He is one of many people who are still searching for their loved ones in the aftermath of the hurricane.
2318,https://www.businessinsider.com/beyond-meat-stock-price-dips-second-wall-street-sell-rating-2019-9,"Beyond Meat was rated ""sell"" by Brian Holland of DA Davidson Thursday, its second-ever underweight rating from a Wall Street analyst. Wall Street analysts have been hesitant to venture beyond neutral ratings for the company. Of 10 that cover the stock, only o…",Beyond Meat is a company that makes plant-based meat substitutes. The company's stock price has been dipping recently due to a second Wall Street sell rating.
2319,https://www.cnn.com/2019/09/06/business/canopy-growth-cannabis-interim-ceo-mark-zekulin/index.html,"The CEO of the world's biggest cannabis company is on what might be termed an ""everyone calm down"" tour this week.","The CEO of Canopy Growth, Mark Zekulin, is stepping down. Zekulin will be replaced by David Klein, the current chief financial officer, on an interim basis."
2320,https://www.cnn.com/2019/09/06/politics/trump-sharpie-hurricane-dorian-alabama/index.html,"President Donald Trump was the one who used a black Sharpie marker to alter an official National Oceanic and Atmospheric Administration map to include Alabama in Hurricane Dorian's trajectory during an Oval Office presentation earlier this week, The Washingto…","President Donald Trump used a black Sharpie to draw an extended line over a map of the southeastern United States, appearing to show that Hurricane Dorian might hit Alabama. The National Weather Service had already said that was not the case."
2321,https://www.bbc.co.uk/sport/football/49607655,Northern Ireland manager Michael O'Neill hints that Conor Washington will start in Monday's Euro 2020 qualifier against Germany.,Northern Ireland's hopes of qualifying for Euro 2020 are over after they lose 2-0 to Germany in Frankfurt. It is the first time they have failed to reach a major tournament since the 1986 World Cup.
2322,https://www.irishtimes.com/life-and-style/people/robert-mugabe-obituary-zimbabwe-liberator-turned-ruthless-despot-1.4009884,President once hailed as beacon of African liberation whose rule bankrupted country he had fought so hard to win,"President once hailed as a liberator, Robert Mugabe's 37-year rule as Zimbabwe's head of state was characterized by repression, human rights abuses, and corruption."
2323,https://www.nytimes.com/2019/09/06/world/middleeast/sudan-social-media.html,"After protesters were killed in Sudan, an obscure Egyptian company ramped up a covert influence operation that spanned the Middle East and North Africa.","After protesters ousted Sudan’s longtime ruler in April, the military junta that took over promised a transition to civilian rule. But a new law would criminalize social media posts that “harm public order.”"
2324,http://www.bbc.co.uk/news/world-us-canada-49611118,There is concern for people who stayed on Ocracoke island as hundreds remain missing in the Bahamas.,There is a new study that suggests that people who have a lot of social media followers tend to have more gray matter in certain areas of their brain. The study also found that people who post a lot on social media also have more gray matter in certain areas of their brain.
2325,https://www.cnn.com/2019/09/06/entertainment/yg-kehlani-dating-trnd/index.html,It looks to be official.,It looks like YG and Kehlani are dating! They were spotted together at the airport and then again at a club.
2326,https://www.nytimes.com/2019/09/06/dining/fast-and-fuss-free.html,"Ease back into the daily hustle with chicken piccata, chickpea stew and the juiciest BLT.","Ease back into the work week with quick and easy recipes that will leave you with plenty of time to enjoy the last days of summer. Whether you’re looking for a fast and flavorful dinner or a no-fuss dessert, we’ve got you covered."
2327,https://www.irishtimes.com/news/offbeat/man-was-charged-more-than-60-000-for-one-beer-1.4009890,Australian journalist claims to have drank most expensive beer ever in Manchester,"Australian journalist, Nick Bonyhady, was charged more than 60,000 for one beer while on vacation in Italy. The bill came to a total of €54,000, which is about $60,700 in Australian dollars."
2328,https://www.irishtimes.com/news/world/africa/timeline-robert-mugabe-the-life-of-zimbabwe-s-late-president-1.4009827,Former independence leader has died at the age of 95,"Former independence fighter and leader of Zimbabwe, Robert Mugabe, has died at the age of 95. Mugabe was a controversial figure, praised by some for his work in liberating Zimbabwe and improving the lives of its people, and criticized by others for his authoritarian rule and human rights abuses."
2329,https://www.nytimes.com/2019/09/06/health/third-death-vaping-related-disease.html,"Indiana announced the death on Friday, saying only that the person was over 18. State and federal health officials are working urgently to understand the cause.","Indiana announced the third death in the state linked to a vaping-related respiratory illness. The victim, who was not identified, was in their late 30s and had a history of health problems."
2330,https://www.nytimes.com/2019/09/06/world/europe/russia-lyubov-sobol-protests.html,"Amid attacks on her husband and herself, Lyubov Sobol has become the face of a revived Russian protest movement.","Amid attacks and harassment, a Russian opposition leader is vowing to continue her fight against the government of President Vladimir V. Putin. Lyubov Sobol, 31, has become one of the most visible faces of the Russian protest movement."
2331,https://uk.reuters.com/article/us-usa-fed-powell-idUKKCN1VR26B,"The U.S. Federal Reserve will continue to act ""as appropriate"" to sustain an economic expansion now in its 11th year, Fed Chair Jerome Powell said Friday in Zurich, repeating a pledge that financial markets have taken to signal a further reduction in interest…","The U.S. Federal Reserve is likely to keep interest rates unchanged at its meeting later this month as it assesses recent economic data, including a rise in inflation, Fed Chair Jerome Powell said on Tuesday.

Powell's comments reaffirmed the Fed's message that it is in no hurry to change"
2332,https://abcnews.go.com/Technology/wireStory/outlawed-app-emerges-key-tool-russian-protesters-65430108,"From dodging riot police and helping detainees to discreetly sharing information, Russian opposition supporters in this summer's anti-government protests are increasingly relying on an encrypted messaging app","From dodging riot police to sharing information on where to find them, the app Telegram is playing a key role in helping Russian protesters stay one step ahead of the authorities."
2333,https://www.cbsnews.com/video/a-visit-to-a-new-mexico-airplane-boneyard/,"Roswell, New Mexico, is the last destination for jet planes that are being retired. Kris Van Cleave hitches a ride on the last of American Airlines' MD-80 fleet as it makes its final flight.","Roswell, New Mexico is home to an airplane boneyard, where old and decommissioned planes are stored. The boneyard is a popular tourist destination, where visitors can explore the planes and learn about their history."
2334,https://www.cbsnews.com/video/tenaja-fire-rages-through-southern-california-they-dont-know-which-way-its-going-to-go/,"Flames from the Tenaja fire are burning dangerously close to homes in California. After tearing through 2,000 acres, the fire is only about 10% contained. Hundreds of homes were threatened when heavy winds kicked up the blaze on Thursday afternoon. Some 800 f…","Flames from the Tenaja Fire lick at the edge of a home in La Cresta, California on Wednesday. The blaze, which started Tuesday afternoon in the Santa Ana Mountains, has burned through 2,000 acres and is only 5% contained."
2335,https://www.aljazeera.com/news/2019/09/world-leaders-react-robert-mugabe-death-190906061952752.html,The longtime Zimbabwean leader has received a glowing tribute particularly from African leaders.,The longtime Zimbabwean leader and independence icon Robert Mugabe has died at the age of 95. Mugabe's death was announced by current President Emmerson Mnangagwa on Friday.
2336,https://www.reuters.com/article/us-iran-nuclear-iaea-idUSKCN1VR208,"The acting chief of the U.N. nuclear watchdog policing Iran's nuclear deal with major powers, Cornel Feruta, will meet senior Iranian officials in Tehran on Sunday, a spokesman for the International Atomic Energy Agency said on Friday.","The acting head of the U.N. nuclear watchdog said on Monday that Iran was complying with the terms of a 2015 nuclear deal with major powers, but that its stockpiles of nuclear materials were growing.

The International Atomic Energy Agency's report came amid heightened tensions between Iran and the United States."
2337,https://www.newsweek.com/democrats-investigate-pence-ireland-trip-trump-host-g7-miami-resort-1458052,"""The Committee does not believe that U.S. taxpayer funds should be used to personally enrich President Trump, his family, and his companies,"" a Democratic committee chairman wrote in a series of letters requesting information and documents.","The Committee on Oversight and Reform is investigating whether Vice President Mike Pence's trip to Ireland complied with the Trump administration's ethical standards. The trip has been criticized because President Donald Trump's private resort in Doonbeg, Ireland, was one of the stops on Pence's itinerary."
2338,https://www.irishtimes.com/news/social-affairs/monaghan-and-cavan-buck-national-trend-of-falling-suicide-rates-1.4010264,"Overall, national suicide rates have dropped to their lowest level this century","Overall, national suicide rates have been falling in Ireland. However, in the counties of Monaghan and Cavan, suicide rates have actually been rising."
2339,https://www.bbc.co.uk/news/uk-england-london-49607212,Ayub Hassan was stabbed in Kensington in March and died from his injuries.,"Ayub Hassan, 17, was stabbed to death in West London on Thursday. He is the capital's 100th murder victim this year."
2340,https://www.bbc.co.uk/news/uk-politics-49612757,A new law to avoid a no-deal exit has passed the House of Lords - but is no deal still possible?,A new law has been passed in the UK that will make it illegal for gay conversion therapy to be carried out on minors. The law will also make it illegal to advertise conversion therapy.
2341,https://abcnews.go.com/Health/wireStory/911-firefighters-higher-heart-risks-now-65431717,Firefighters who arrived early or spent more time at World Trade Center site after 9/11 attacks may have higher heart risks now,"Firefighters who responded to the September 11 attacks have an increased risk of heart problems, according to a new study. The study found that firefighters who were exposed to the most dust and debris on 9/11 were more likely to have heart problems later in life."
2342,https://www.newsweek.com/mountain-lion-boy-attacked-colorado-1458007,Bailey boy Pike Carlson needed two surgeries and may need one more after horrific attack in his own backyard.,The Bailey boy was attacked by a mountain lion in Colorado. The boy's father scared the animal away and the boy was taken to the hospital with serious injuries.
2343,https://www.bbc.co.uk/news/av/uk-politics-49613904/johnson-parliamentarians-trying-to-block-brexit,Prime Minister Boris Johnson has told the BBC on a visit to Scotland that other MPs are trying to block the UK leaving the EU.,"Prime Minister Boris Johnson has accused parliamentarians of trying to block Brexit. He said they were ""collaborating"" with the EU to delay Brexit and that the UK should leave on the 31 October deadline."
2344,https://af.reuters.com/article/topNews/idAFKCN1VR1W4-OZATP,Britain's Prince Harry will make a poignant visit to Angola this month to visit the landmine clearance project that featured in some of the most famous photographs of his late mother Princess Diana.,"Britain's Prince Harry and his wife Meghan have announced they are expecting their first child in the spring of 2019. The couple, who married in May 2018, made the announcement on Monday on their official Instagram account."
2345,https://in.reuters.com/article/usa-trade-china-meetings-idINKCN1VR1RW,"The Trump administration wants to see ""near term results"" from U.S.-China trade talks in September and October, White House economic adviser Larry Kudlow said on Friday, but he declined to predict any outcomes or say if U.S. tariff delays were possible.","The Trump administration is set to resume trade talks with China, with a meeting between U.S. Trade Representative Robert Lighthizer and Chinese Vice Premier Liu He scheduled for Thursday. The two countries have been locked in a trade war for more than a year."
2346,https://www.bbc.co.uk/news/technology-49611947,"State officials will investigate whether Facebook has ""stifled competition and put users at risk"".","State officials in the US are investigating an ""international criminal organisation"" that is behind a series of attacks on the country's power grid. The group is believed to be responsible for a number of outages in recent years."
2347,https://www.aljazeera.com/news/2019/09/death-destruction-stalks-bahamas-wake-hurricane-dorian-190906022923964.html,"Relief effort gathers pace with property damage estimated at $7bn, thousands in need of help, and at least 30 dead.","Relief effort is underway in the Bahamas after Hurricane Dorian wreaked havoc on the island, leaving death and destruction in its wake."
2348,https://www.businessinsider.com/alex-caruso-lakers-random-drug-test-after-viral-photoshopped-photos-2019-9,"Alex Caruso is listed at 6-foot-5, 186 pounds for the Los Angeles Lakers. He's not a player that would be typically described as ""ripped."" The Lakers' Twitter account posted photos of a shirtless Caruso working out in the team gym in late August, prompting so…",Alex Caruso is an American professional basketball player for the Los Angeles Lakers of the National Basketball Association (NBA). He played college basketball for Texas A&M University.
2349,https://www.reuters.com/article/us-soccer-mls-nyc-ner-preview-idUSKCN1VR21P,New York City FC has played the fewest matches among Eastern Conference competitors but could find itself atop the heap after Saturday afternoon's contest against the visiting New England Revolution.,"New York City FC will look to continue their winning ways when they take on the New England Revolution on Saturday. NYCFC is coming off a 2-1 win over the Philadelphia Union, while the Revolution are coming off a 1-0 loss to the Montreal Impact."
2350,https://www.nytimes.com/2019/09/06/opinion/ai-explainability.html,"Computer systems need to understand time, space and causality. Right now they don’t.","Computer systems are becoming increasingly complex, making it difficult for humans to understand how they work. This article discusses the importance of explainable AI, or artificial intelligence that can provide clear and concise explanations for its decision-making process."
2351,https://www.cnn.com/2019/09/06/cars/volkswagen-electric-cars/index.html,Volkswagen is picking up the pace in its bid to dominate the auto industry's electric future.,Volkswagen is planning to make 50 million electric cars by 2025. The company is also investing $800 million in a new factory in Tennessee.
2352,https://www.irishtimes.com/							/life-and-style/people/new-liffey-street-plaza-madness-what-s-the-point-of-all-the-multi-storey-car-parks-now-1.4009019	,Pedestrians and business owners give their views on plans for the new Dublin plaza,"Pedestrians and cyclists rejoice as the new Liffey Street Plaza is set to open, providing much needed space and greenery in the heart of the city. The plaza, which is located between O'Connell Bridge and Ha'penny Bridge, will feature a new public square, gardens, and a"
2353,https://www.cbsnews.com/video/9519-red-and-blue/,The latest on Hurricane Dorian's path; NBA legend Jerry West getting Medal of Freedom.,"The latest CBS News video shows the stark contrast between the red and blue states in the U.S. The video highlights how the two sides are divided on issues like gun control, abortion, and climate change."
2354,https://www.cbsnews.com/video/nicki-minaj-says-shes-retiring/,"Ten-time Grammy nominee Nicki Minaj is taking a ""Moment 4 Life"" as she announces her retirement. The singer, who is planning to marry boyfriend Kenneth Petty in the coming months, made the announcement on Twitter Thursday.","Ten-time Grammy nominee Nicki Minaj has announced she is retiring from music. The 37-year-old rapper made the announcement on Twitter, saying she ""decided to retire & have a family."""
2355,https://www.irishtimes.com/business/economy/us-economy-creates-a-modest-130-000-jobs-in-august-1.4010055,Unemployment rate holds steady at 3.7% and average earnings growth slows,"The U.S. economy created a modest 130,000 jobs in August, while the unemployment rate ticked down to 3.7 per cent, according to the latest data from the Labor Department."
2356,https://www.newsweek.com/trump-corn-ethanol-iowa-1458056,"President touted more tariff-free ethanol going to Brazil, but hard-hit corn farmers say it will make little difference.","President Trump touted the benefits of corn-based ethanol during a visit to Iowa on Tuesday, calling it ""great stuff"" that is ""working out very well."" The president's remarks come as the Trump administration is considering a proposal to roll back federal mandates for the use of corn-based ethanol."
2357,https://www.reuters.com/article/air-france-klm-crash-appeal-idUSP6N1TG01Q,French prosecutors said on Friday they are appealing against a decision by magistrates not to prosecute Air France over the 2009 crash of a passenger aircraft flying from Rio de Janeiro and Paris.,French prosecutors have appealed a court ruling that Air France was not responsible for the 2009 crash of a Rio-bound flight that killed all 228 people on board. The prosecutors argue that Air France was aware of the risks associated with the plane's speed sensors.
2358,https://www.cnn.com/2019/09/06/entertainment/demi-lovato-bikini-pic/index.html,"Demi Lovato is ""Sorry Not Sorry"" about her swimsuit photos.","Demi Lovato is celebrating her six-month sobriety milestone with a new bikini pic. The ""Confident"" singer posted the photo on Instagram with a lengthy caption thanking her fans, friends and family for their support."
2359,https://www.cnn.com/travel/article/abandoned-palaces-book/index.html,"Michael Kerrigan's fascination with abandoned places started in childhood. Now his new book ""Abandoned Palaces"" looks at some the grandest mansions that have been left to the ravages of nature.","Michael Kerrigan's new book, ""Abandoned Palaces,"" explores the stories and histories of some of the world's most grandiose abandoned buildings."
